ID	Label EN	Label FR	Label FR annotation	Label ES	Label ES annotation	Change Note	CrossRef
http://id.who.int/icd/entity/1608009360	Self-care	Entretien personnel	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Autocuidado	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#45666
http://id.who.int/icd/entity/161488596	Neuromusculoskeletal and movement-related functions	Fonctions de l'appareil locomoteur et liées au mouvement	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones neuromusculoesqueléticas y relacionadas con el movimiento	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#11501
http://id.who.int/icd/entity/1626363729	Body structures	Structures anatomiques	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructuras corporales	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo		
http://id.who.int/icd/entity/1650503157	Bones of ankle and foot	Os de la cheville et du pied	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Huesos del tobillo y del pie	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#56126
http://id.who.int/icd/entity/1674298945	Endurance of all muscles of the body	Endurance de tous les muscles du corps	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Resistencia de todos los músculos del cuerpo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#90457
http://id.who.int/icd/entity/1682107878	Additional functions of the respiratory system	Fonctions additionnelles du système respiratoire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones respiratorias adicionales	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#55344
http://id.who.int/icd/entity/169456190	Joints of head and neck region	Articulations de la région de la tête et du cou	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Articulaciones de la cabeza y de la región del cuello	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#89690
http://id.who.int/icd/entity/1747603619	Lumbar vertebral column	Colonne lombaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Columna vertebral lumbar	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#76282
http://id.who.int/icd/entity/1748092144	Stability of a single joint	Stabilité d'une seule articulation	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estabilidad de una sola articulación	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#69811
http://id.who.int/icd/entity/1754034822	Structure of mouth	Structure de la bouche	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura de la boca	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#47856
http://id.who.int/icd/entity/1757783224	Mobility of several joints	Mobilité de plusieurs articulations	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Movilidad de varias articulaciones	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#69553
http://id.who.int/icd/entity/1777008610	Motor reflex functions	Fonctions relatives aux réflexes moteurs	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con los reflejos motores	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#38976
http://id.who.int/icd/entity/1780196241	Heart rhythm	Rythme cardiaque	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Ritmo cardíaco	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#65208
http://id.who.int/icd/entity/178625206	Thoracic cage	Cage thoracique	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Caja torácica	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#75766
http://id.who.int/icd/entity/1789365017	Power of isolated muscles and muscle groups	Puissance des muscles isolés et des groupes de muscles	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Fuerza de músculos aislados o de grupos de músculos	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#23154
http://id.who.int/icd/entity/1794398084	Muscles of thigh	Muscles de la cuisse	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos del muslo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#92170
http://id.who.int/icd/entity/1806589582	Biting	Mordre	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Morder	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#740
http://id.who.int/icd/entity/1811133755	Mental functions of language	Fonctions mentales du langage	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones mentales del lenguaje	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#29639
http://id.who.int/icd/entity/1819639191	Reception of language	Réception du langage	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Recepción de lenguaje	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#66239
http://id.who.int/icd/entity/1828012543	Communication	Communication	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Comunicación	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#45994
http://id.who.int/icd/entity/1831985718	Vestibular function of balance	Fonction vestibulaire de l'équilibre	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Función vestibular relacionada con el equilibrio	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#39060
http://id.who.int/icd/entity/1834472768	Transportation of mucus	Transport du mucus	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Trasportación de moco	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#18009
http://id.who.int/icd/entity/1839310222	Muscle tone functions	Fonctions relatives au tonus musculaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con el tono muscular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#26422
http://id.who.int/icd/entity/1843740951	The eye, ear and related structures	Oeil, oreille et structures annexes	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Capítulo 2 el ojo, el oído y estructuras relacionadas	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#16189
http://id.who.int/icd/entity/1846694084	Quality of voice	Qualité de la voix	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Calidad de la voz	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#19739
http://id.who.int/icd/entity/184992399	Functions related to mucus	Fonctions liées au mucus	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con el moco	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#13285
http://id.who.int/icd/entity/1851215071	Rolling over	Se tourner en roulant	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Rodar	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#39576
http://id.who.int/icd/entity/1864074583	Energy level	Niveau d'énergie	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Nivel de energía	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#1160
http://id.who.int/icd/entity/1867012554	Muscles of upper arm	Muscles du bras	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos del brazo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#2717
http://id.who.int/icd/entity/1873256446	Community life	Vie communautaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Vida comunitaria	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#96120
http://id.who.int/icd/entity/1874889854	Muscles of head and neck region	Muscles de la région de la tête et du cou	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos de la cabeza y de la región del cuello	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#51652
http://id.who.int/icd/entity/1896301954	Listening	Écouter	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Escuchar	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#75505
http://id.who.int/icd/entity/1916167881	Sensory functions and pain	Fonctions sensorielles et douleur	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones sensoriales y dolor	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#92046
http://id.who.int/icd/entity/1919311435	Articulation functions	Fonctions d'articulation	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de articulación	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#8975
http://id.who.int/icd/entity/1929433903	Structure of lower extremity	Structure du membre inférieur	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura de la extremidad inferior	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#65852
http://id.who.int/icd/entity/1976873960	Functions related to the digestive system	Fonctions relatives au système digestif	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con el sistema digestivo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#26440
http://id.who.int/icd/entity/1993770860	Going up and down stairs	Monter et descendre des escaliers	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Subir y bajar escaleras	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo		
http://id.who.int/icd/entity/2011053685	Learning and applying knowledge	Apprentissage et application des connaissances	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Aprendizaje y aplicación del conocimiento	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#57702
http://id.who.int/icd/entity/2021370201	Functions of the eyelid	Fonctions de la paupière	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones del párpado	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#72832
http://id.who.int/icd/entity/2022689055	Visual acuity functions	Fonctions d'acuité visuelle	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de la agudeza visual	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#40663
http://id.who.int/icd/entity/2031311308	Functions of structures adjoining the eye	Fonctions des annexes de l'œil	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de las estructuras adyacentes al ojo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#79775
http://id.who.int/icd/entity/203515404	Pain	Douleur	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Dolor	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#59282
http://id.who.int/icd/entity/2048203604	Mobility	Mobilité	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Movilidad	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#37089
http://id.who.int/icd/entity/2052957777	Expression of spoken language	Expression du langage parlé	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Expresión de lenguaje oral	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#53990
http://id.who.int/icd/entity/2060264919	Structures involved in voice and speech	Structures liées à la voix et à la parole	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Capítulo 3 estructuras involucradas en la voz y el habla	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#10599
http://id.who.int/icd/entity/2067741200	Testes and scrotum	Testicules et scrotum	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Testículos	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#11004
http://id.who.int/icd/entity/2069371821	Rhythm of speech	Rythme de la parole	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Ritmo del habla	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#90666
http://id.who.int/icd/entity/2069698903	Expression of language	Expression du langage	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Expresión de lenguaje	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#65982
http://id.who.int/icd/entity/2089171534	Sucking	Sucer	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Succión	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#90592
http://id.who.int/icd/entity/2090906765	Thermoregulatory functions	Fonctions thermorégulatrices	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones termorreguladoras	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#43547
http://id.who.int/icd/entity/2100545361	Heart rate	Fréquence cardiaque	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Frecuencia cardiaca	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#55991
http://id.who.int/icd/entity/213697684	Fluency and rhythm of speech functions	Fonctions de fluidité et de rythme de la parole	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con la fluidez y el ritmo del habla	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#94401
http://id.who.int/icd/entity/213893837	Bones	Os	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Huesos	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#7260
http://id.who.int/icd/entity/222589883	Heart functions	Fonctions du cœur	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones del corazón	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#55041
http://id.who.int/icd/entity/232409592	Structure of pelvic region	Structure de la région pelvienne	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura de la región pélvica	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#60886
http://id.who.int/icd/entity/242704590	Functions of expelling the contents of the stomach, oesophagus or pharynx	Fonctions d'expulsion des contenus de l'estomac, de l'œsophage et du pharynx	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Regurgitación y vómito	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#68771
http://id.who.int/icd/entity/246722870	Structures around eye	Structures entourant l'œil	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructuras periféricas oculares	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#52807
